Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity
34,Yes,Travel_Frequently,Research & Development,7,3,1,1,2,Laboratory Technician,3,Single,6074,1,24,4,0,3,3,9,0,0.1164191636483372,0.3333333333333333,0.8333333333333334,6.520691220807049,4.5,9.0,0.7,0.6,0.3
54,No,Non-Travel,Human Resources,26,3,4,4,4,Manager,4,Single,17328,2,12,3,0,3,3,5,4,0.05968086334256703,0.25,0.7083333333333334,2.4675464911544442,1.6666666666666667,1.0,0.5,0.6666666666666666,0.5
24,No,Travel_Rarely,Research & Development,18,1,2,3,1,Laboratory Technician,3,Married,2774,0,12,3,1,2,3,5,1,0.07839942321557318,0.16666666666666666,0.041666666666666664,1.4237849631743753,5.0,2.5,0.5,0.3333333333333333,0.3333333333333333
34,No,Travel_Rarely,Research & Development,6,4,3,2,2,Research Scientist,2,Divorced,4505,6,15,3,1,3,3,1,0,0.07740066592674796,0.25,0.25,1.9382711347956474,0.14285714285714285,1.0,0.0,0.0,1.5
37,No,Travel_Rarely,Sales,3,3,3,3,3,Sales Executive,4,Single,7428,2,12,1,0,3,3,5,1,0.17064620355411947,0.2916666666666667,0.08333333333333333,1.3460332681355622,1.6666666666666667,2.5,0.5,0.5,0.5
34,No,Travel_Rarely,Research & Development,5,3,3,2,3,Manager,1,Single,11631,2,12,4,0,6,3,11,5,0.16773192330839992,0.2916666666666667,0.08333333333333333,2.6616784903143413,3.6666666666666665,1.8333333333333333,0.8333333333333334,0.6666666666666666,0.5
36,No,Travel_Frequently,Sales,11,2,2,3,3,Sales Executive,4,Married,9738,0,14,3,1,6,3,9,2,0.05062846580406659,0.25,0.08333333333333333,1.3692710007802085,9.0,3.0,0.7,0.8,0.6
36,No,Travel_Rarely,Research & Development,3,2,1,3,1,Laboratory Technician,4,Divorced,2835,5,22,1,1,2,3,1,0,0.0693227513227514,0.3333333333333333,0.125,4.931117177941421,0.16666666666666666,1.0,0.0,0.0,1.0
43,No,Travel_Frequently,Sales,26,2,3,3,4,Manager,4,Married,16959,1,12,4,2,3,4,25,4,0.09802641665192525,0.2916666666666667,0.625,1.2547579932063921,12.5,5.0,0.46153846153846156,0.46153846153846156,0.11538461538461539
30,No,Travel_Frequently,Research & Development,23,3,1,1,1,Research Scientist,3,Divorced,2613,1,25,3,3,2,2,10,0,0.08650593187906619,0.3333333333333333,0.0,3.9480895321039946,5.0,10.0,0.6363636363636364,0.8181818181818182,0.18181818181818182
33,No,Non-Travel,Sales,22,2,3,3,2,Sales Executive,2,Married,6146,0,13,1,1,2,4,7,0,0.052421086885779414,0.2916666666666667,0.125,2.437783112955206,7.0,7.0,0.875,0.875,0.25
56,Yes,Travel_Rarely,Research & Development,14,4,2,3,1,Research Scientist,2,Married,4963,9,18,1,3,2,3,5,4,0.06211565585331447,0.20833333333333334,0.6666666666666666,1.6832976444700456,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333
51,No,Travel_Rarely,Research & Development,6,3,1,3,5,Research Director,3,Single,19537,7,13,3,0,5,3,20,15,0.1394098377437683,0.3333333333333333,0.0,1.9651423784192008,2.5,1.25,0.8571428571428571,0.7142857142857143,0.23809523809523808
31,Yes,Travel_Rarely,Sales,6,4,2,1,2,Sales Executive,3,Married,6172,4,18,2,0,3,2,7,7,0.10058327932598836,0.2916666666666667,0.7083333333333334,2.2638734625036,1.4,0.875,0.875,0.875,0.375
26,No,Travel_Rarely,Research & Development,6,3,3,2,1,Research Scientist,2,Married,2368,1,19,3,0,3,2,5,4,0.15135557432432425,0.25,0.08333333333333333,1.5386878479151866,2.5,1.0,0.6666666666666666,0.5,0.5
58,Yes,Travel_Rarely,Research & Development,23,4,4,3,3,Healthcare Representative,4,Married,10312,1,12,4,1,3,2,40,15,0.10964992242048091,0.2916666666666667,0.08333333333333333,1.9716841977209583,20.0,2.5,0.24390243902439024,0.14634146341463414,0.07317073170731707
19,Yes,Travel_Rarely,Sales,22,1,4,3,1,Sales Representative,3,Single,1675,1,19,4,0,2,2,0,0,0.15872238805970143,0.16666666666666666,0.6666666666666666,1.0602595233222525,0.0,0.0,0.0,0.0,2.0
22,No,Travel_Rarely,Research & Development,2,1,3,3,1,Laboratory Technician,4,Married,2523,0,14,3,1,2,3,2,2,0.05153785176377337,0.25,0.0,1.3133653768757916,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
49,No,Travel_Rarely,Research & Development,20,4,3,3,2,Manufacturing Director,1,Married,6567,1,14,3,0,2,2,15,5,0.11941830363940921,0.2916666666666667,0.125,1.7016386748495347,7.5,2.5,0.6875,0.6875,0.125
43,No,Travel_Frequently,Research & Development,28,3,2,4,1,Research Scientist,3,Single,4739,4,12,4,0,2,3,3,1,0.1628740240557079,0.2916666666666667,0.08333333333333333,2.263055300267516,0.6,1.5,0.5,0.5,0.5
50,No,Travel_Frequently,Sales,12,3,3,3,3,Sales Executive,4,Single,9208,4,11,4,0,3,3,2,2,0.14944939183318845,0.16666666666666666,0.041666666666666664,0.7631766209179759,0.4,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
31,Yes,Travel_Rarely,Sales,20,3,2,1,2,Sales Executive,3,Married,4559,3,11,3,1,2,3,2,2,0.0900219346347883,0.3333333333333333,0.75,2.1733243716311033,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
41,No,Travel_Rarely,Sales,9,1,3,3,3,Sales Executive,3,Divorced,8189,3,13,3,1,2,3,9,0,0.15514470631334712,0.2916666666666667,0.75,1.864525668855056,2.25,9.0,0.7,0.7,0.2
26,No,Travel_Rarely,Human Resources,25,1,3,3,1,Human Resources,3,Married,2942,1,23,4,1,3,3,8,5,0.16644119646498984,0.3333333333333333,0.041666666666666664,4.33366229085179,4.0,1.3333333333333333,0.7777777777777778,0.7777777777777778,0.3333333333333333
36,No,Travel_Rarely,Research & Development,6,2,2,3,2,Manufacturing Director,2,Divorced,4941,6,20,4,2,0,3,3,0,0.16227484314916013,0.3333333333333333,0.16666666666666666,4.256763565500894,0.42857142857142855,3.0,0.5,0.25,0.0
51,Yes,Travel_Frequently,Research & Development,8,4,1,1,3,Manufacturing Director,4,Single,10650,2,15,4,0,2,3,4,0,0.11341971830985915,0.2916666666666667,0.08333333333333333,1.7341599460693538,1.3333333333333333,4.0,0.4,0.6,0.4
39,No,Travel_Rarely,Sales,4,4,4,2,2,Sales Executive,3,Married,5902,4,14,3,1,1,4,15,5,0.1508827516096239,0.25,0.08333333333333333,1.3661718708369401,3.0,2.5,0.6875,0.5625,0.0625
25,No,Travel_Rarely,Sales,28,3,1,2,2,Sales Executive,3,Married,8639,2,18,4,0,3,3,2,2,0.1108473202917005,0.25,0.08333333333333333,1.9839758804209189,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
30,No,Travel_Rarely,Human Resources,9,3,3,3,2,Human Resources,4,Married,6347,0,19,4,0,2,1,11,4,0.07056247045848427,0.20833333333333334,0.6666666666666666,2.1196403996950055,11.0,2.2,0.75,0.5833333333333334,0.16666666666666666
32,Yes,Travel_Rarely,Research & Development,9,3,1,3,1,Laboratory Technician,1,Single,4200,7,22,1,0,2,4,5,0,0.12418571428571427,0.3333333333333333,0.125,5.619777083521732,0.625,5.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
45,No,Travel_Rarely,Research & Development,29,3,3,3,1,Research Scientist,4,Single,3452,5,13,2,0,2,2,6,0,0.09347045191193507,0.3333333333333333,0.08333333333333333,3.1163498209657488,1.0,6.0,0.7142857142857143,0.42857142857142855,0.2857142857142857
38,No,Travel_Rarely,Research & Development,3,5,4,3,2,Research Scientist,3,Single,4317,3,20,2,0,2,3,3,2,0.06694927032661581,0.3333333333333333,0.8333333333333334,3.883396701817671,0.75,1.0,0.5,0.5,0.5
30,No,Travel_Rarely,Research & Development,18,3,1,3,1,Research Scientist,3,Single,2632,1,14,3,0,4,2,5,0,0.1701481762917933,0.2916666666666667,0.0,1.617630666798667,2.5,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
32,No,Travel_Frequently,Sales,9,2,4,1,2,Sales Executive,4,Divorced,4668,0,17,4,3,2,4,8,0,0.13511782347900592,0.2916666666666667,0.041666666666666664,1.1830389397267014,8.0,8.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
30,No,Travel_Rarely,Research & Development,5,3,4,3,1,Research Scientist,1,Divorced,3204,5,14,4,1,3,3,3,2,0.08349875156054938,0.20833333333333334,0.0,1.3244430656114206,0.5,1.0,0.5,0.5,0.75
30,No,Travel_Rarely,Research & Development,2,1,2,2,1,Laboratory Technician,4,Single,2720,0,13,4,0,3,3,5,1,0.16922426470588234,0.25,0.0,1.5056477997586086,5.0,2.5,0.5,0.3333333333333333,0.5
41,No,Travel_Frequently,Research & Development,10,3,4,2,4,Manager,1,Divorced,17181,4,13,2,1,2,2,7,7,0.10036959431930625,0.125,0.041666666666666664,0.8588618950101099,1.4,0.875,0.75,0.875,0.25
41,No,Travel_Rarely,Research & Development,9,4,3,3,1,Laboratory Technician,1,Married,2238,2,21,4,1,2,3,5,1,0.11743074173369077,0.3333333333333333,0.08333333333333333,4.915791095232771,1.6666666666666667,2.5,0.0,0.6666666666666666,0.3333333333333333
19,No,Travel_Rarely,Research & Development,3,1,2,3,1,Laboratory Technician,2,Single,1483,1,14,4,0,3,3,1,0,0.05323668240053948,0.25,0.08333333333333333,1.6878633371356317,0.5,1.0,0.0,0.0,1.5
40,No,Travel_Frequently,Research & Development,26,3,2,3,2,Research Scientist,2,Divorced,5605,1,11,1,1,2,3,20,2,0.06528278322925957,0.20833333333333334,0.16666666666666666,0.9914915256482356,10.0,6.666666666666667,0.3333333333333333,0.6190476190476191,0.09523809523809523
35,No,Travel_Rarely,Sales,1,5,3,3,3,Sales Executive,2,Married,7295,1,13,1,2,3,3,10,0,0.135920493488691,0.25,0.16666666666666666,2.0829019565133033,5.0,10.0,0.7272727272727273,0.5454545454545454,0.2727272727272727
53,No,Travel_Rarely,Sales,6,2,2,3,2,Sales Representative,3,Married,2306,2,20,4,1,3,1,7,4,0.1793538594969645,0.3333333333333333,0.7916666666666666,4.748764566467755,2.3333333333333335,1.4,0.875,0.625,0.375
45,No,Travel_Rarely,Research & Development,9,3,2,3,2,Laboratory Technician,2,Divorced,2348,8,18,3,1,2,1,17,0,0.08903747870528107,0.2916666666666667,0.125,2.1236909577665832,1.8888888888888888,17.0,0.5,0.8333333333333334,0.1111111111111111
32,No,Travel_Frequently,Sales,8,3,2,3,3,Sales Executive,4,Single,8998,1,14,4,0,2,3,9,3,0.08646032451655916,0.25,0.041666666666666664,1.0467551615348272,4.5,2.25,0.8,0.7,0.2
29,No,Non-Travel,Research & Development,1,1,4,3,2,Manufacturing Director,3,Married,4319,1,13,1,1,1,3,10,0,0.0627737902292197,0.3333333333333333,0.08333333333333333,3.3148391380171485,5.0,10.0,0.6363636363636364,0.8181818181818182,0.09090909090909091
51,No,Travel_Rarely,Research & Development,7,4,2,2,2,Manufacturing Director,3,Married,6132,2,17,3,0,2,3,1,0,0.091402478799739,0.3333333333333333,0.0,1.6164394577258923,0.3333333333333333,1.0,0.0,0.0,1.0
58,No,Travel_Rarely,Research & Development,9,3,2,2,1,Research Scientist,2,Married,3346,4,20,2,1,3,2,1,0,0.1337746563060371,0.3333333333333333,0.7083333333333334,6.433423997268638,0.2,1.0,0.0,0.0,1.5
40,No,Travel_Rarely,Sales,4,4,3,2,3,Sales Executive,4,Married,10855,7,11,1,1,2,2,12,2,0.15301612160294792,0.25,0.041666666666666664,1.8308983918386992,1.5,4.0,0.8461538461538461,0.8461538461538461,0.15384615384615385
34,No,Travel_Frequently,Sales,2,4,3,3,1,Sales Representative,3,Married,2231,6,18,4,1,3,3,4,1,0.07828776333482737,0.25,0.041666666666666664,1.2046314780116594,0.5714285714285714,2.0,0.6,0.4,0.6
22,No,Travel_Rarely,Research & Development,19,1,3,3,1,Research Scientist,4,Married,2323,1,24,1,2,6,3,2,2,0.08058114507102887,0.3333333333333333,0.125,6.181697939365274,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0
27,No,Non-Travel,Research & Development,9,3,4,3,1,Research Scientist,2,Divorced,2024,6,18,4,1,1,1,2,2,0.1661660079051384,0.3333333333333333,0.08333333333333333,2.759380198385805,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
28,No,Travel_Rarely,Research & Development,21,3,3,3,1,Research Scientist,4,Married,2713,1,11,3,1,2,1,5,0,0.17485440471802438,0.20833333333333334,0.08333333333333333,0.9411955585379956,2.5,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
57,No,Travel_Rarely,Research & Development,24,2,3,4,3,Healthcare Representative,4,Divorced,9439,3,16,2,1,2,1,5,1,0.0857781544655154,0.25,0.75,1.3901879806964137,1.25,2.5,0.5,0.6666666666666666,0.3333333333333333
27,No,Non-Travel,Research & Development,3,3,3,2,1,Research Scientist,3,Divorced,2566,1,15,4,1,2,2,1,0,0.1699181605611848,0.2916666666666667,0.75,1.6104784836083008,0.5,1.0,0.5,0.5,1.0
50,No,Travel_Rarely,Research & Development,11,3,3,3,5,Manager,2,Single,19926,3,15,2,0,5,3,5,4,0.1581195423065341,0.20833333333333334,0.08333333333333333,0.8554922361956516,1.25,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334
41,No,Travel_Rarely,Research & Development,14,3,1,3,1,Research Scientist,3,Divorced,2451,4,12,1,1,2,3,9,1,0.08345573235414123,0.2916666666666667,0.125,2.5559628025323358,1.8,4.5,0.8,0.8,0.2
30,No,Travel_Rarely,Sales,5,3,2,3,3,Sales Executive,4,Married,9419,2,12,3,1,2,3,10,7,0.11699968149485088,0.20833333333333334,0.16666666666666666,2.0653021566566516,3.3333333333333335,1.25,0.8181818181818182,0.36363636363636365,0.18181818181818182
38,No,Travel_Rarely,Sales,1,4,1,2,2,Sales Executive,4,Single,8686,4,22,3,0,2,4,8,0,0.16507828689845738,0.3333333333333333,0.125,5.149488356253563,1.6,8.0,0.3333333333333333,0.7777777777777778,0.2222222222222222
32,No,Travel_Rarely,Research & Development,6,5,3,3,1,Research Scientist,3,Single,3038,3,20,1,0,2,3,5,1,0.17022712310730748,0.3333333333333333,0.08333333333333333,3.48083490693624,1.25,2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333
27,No,Travel_Rarely,Research & Development,17,3,3,3,1,Research Scientist,2,Married,3058,0,16,4,1,3,2,5,1,0.06570307390451277,0.2916666666666667,0.875,2.35935182770007,5.0,2.5,0.3333333333333333,0.16666666666666666,0.5
19,Yes,Travel_Frequently,Sales,1,1,3,1,1,Sales Representative,1,Single,2325,0,21,1,0,5,4,0,0,0.10356559139784945,0.3333333333333333,0.125,7.144322334253597,0.0,0.0,0.0,0.0,5.0
36,No,Travel_Frequently,Research & Development,3,2,4,3,1,Laboratory Technician,2,Single,2088,4,12,3,0,3,2,8,7,0.11467911877394628,0.2916666666666667,0.25,1.4481064249188196,1.6,1.0,0.7777777777777778,0.2222222222222222,0.3333333333333333
30,No,Non-Travel,Research & Development,9,3,3,3,2,Laboratory Technician,1,Divorced,3072,1,11,3,2,4,3,12,6,0.17062499999999994,0.25,0.08333333333333333,1.6383830022075057,6.0,1.7142857142857142,0.6923076923076923,0.7692307692307693,0.3076923076923077
45,No,Travel_Rarely,Sales,4,2,3,3,2,Sales Executive,1,Divorced,5006,4,11,1,1,3,4,5,0,0.10645225729125042,0.25,0.6666666666666666,1.361809248614549,1.0,5.0,0.6666666666666666,0.5,0.5
56,No,Travel_Rarely,Research & Development,8,3,3,3,1,Research Scientist,1,Divorced,4257,4,18,3,1,3,3,2,2,0.10269673478975812,0.25,0.625,2.2209532274696437,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
33,No,Travel_Rarely,Research & Development,2,3,3,3,1,Research Scientist,4,Single,2500,0,14,1,0,2,4,3,0,0.13437600000000002,0.2916666666666667,0.125,2.466270875144211,3.0,3.0,0.25,0.5,0.5
19,Yes,Travel_Rarely,Research & Development,2,3,2,2,1,Laboratory Technician,4,Single,1102,1,22,3,0,3,2,1,1,0.14061705989110712,0.3333333333333333,0.041666666666666664,5.376516733608596,0.5,0.5,0.0,0.0,1.5
46,No,Travel_Rarely,Sales,1,2,2,3,3,Sales Executive,1,Divorced,10453,1,25,3,3,2,3,24,15,0.1237424662776236,0.3333333333333333,0.0,6.960264244156966,12.0,1.5,0.52,0.28,0.08
38,No,Travel_Rarely,Research & Development,9,2,3,3,1,Laboratory Technician,4,Single,2288,1,12,3,0,3,3,2,2,0.054510489510489424,0.20833333333333334,0.0,1.2207349843748212,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
31,No,Travel_Rarely,Research & Development,12,1,3,3,1,Research Scientist,4,Married,3929,8,23,3,1,0,3,4,0,0.07864851107151953,0.3333333333333333,0.7083333333333334,4.793411340167389,0.4444444444444444,4.0,0.4,0.4,0.0
34,No,Travel_Rarely,Research & Development,27,2,4,3,1,Research Scientist,2,Single,2311,2,15,4,0,3,3,3,1,0.17707918649935095,0.20833333333333334,0.16666666666666666,2.0340185436533287,1.0,1.5,0.5,0.5,0.75
41,Yes,Travel_Rarely,Sales,20,2,2,3,1,Sales Representative,2,Single,3140,1,22,4,0,5,2,4,0,0.08925796178343949,0.3333333333333333,0.8333333333333334,5.71534141237365,2.0,4.0,0.6,0.4,1.0
50,No,Travel_Rarely,Research & Development,1,3,3,2,1,Laboratory Technician,3,Married,3690,2,15,4,1,2,2,3,0,0.1563766937669376,0.25,0.125,1.5598182540956795,1.0,3.0,0.5,0.5,0.5
53,No,Travel_Rarely,Research & Development,13,2,4,4,2,Manufacturing Director,1,Divorced,4450,1,11,3,2,3,3,4,1,0.09849213483146066,0.3333333333333333,0.0,2.3121774637951806,2.0,2.0,0.4,0.6,0.6
33,No,Travel_Rarely,Research & Development,14,3,4,3,1,Research Scientist,2,Married,2756,1,13,4,1,5,3,8,1,0.08996734397677787,0.3333333333333333,0.20833333333333334,1.7530244764856175,4.0,4.0,0.7777777777777778,0.6666666666666666,0.5555555555555556
40,No,Travel_Rarely,Research & Development,4,1,4,3,5,Manager,3,Married,19033,1,14,2,1,2,3,20,9,0.0628839384227394,0.3333333333333333,0.08333333333333333,2.502220222486522,10.0,2.0,0.38095238095238093,0.42857142857142855,0.09523809523809523
55,No,Travel_Rarely,Research & Development,14,4,3,4,5,Research Director,2,Single,18722,8,11,4,0,3,3,24,2,0.1457029163550902,0.20833333333333334,0.041666666666666664,1.7447420346960136,2.6666666666666665,8.0,0.6,0.6,0.12
34,No,Travel_Frequently,Research & Development,2,1,4,2,2,Manufacturing Director,3,Married,9547,1,17,3,0,2,2,10,1,0.12564994239027966,0.3333333333333333,0.125,1.8982460208619674,5.0,5.0,0.8181818181818182,0.8181818181818182,0.18181818181818182
51,No,Travel_Rarely,Research & Development,3,3,4,3,4,Healthcare Representative,2,Single,13734,3,18,3,0,6,3,7,1,0.15523227027814177,0.2916666666666667,0.125,2.1472207755365575,1.75,3.5,0.875,0.0,0.75
52,No,Travel_Rarely,Research & Development,1,4,3,2,5,Manager,3,Married,19999,0,14,1,1,5,3,33,11,0.05365918295914801,0.20833333333333334,0.08333333333333333,0.8831594016512854,33.0,2.75,0.5294117647058824,0.2647058823529412,0.14705882352941177
27,No,Travel_Rarely,Research & Development,9,3,4,3,1,Research Scientist,2,Single,2279,1,16,4,0,2,2,7,0,0.13981132075471703,0.25,0.08333333333333333,1.301807550504188,3.5,7.0,0.875,0.375,0.25
35,Yes,Travel_Rarely,Research & Development,23,2,2,2,2,Manufacturing Director,3,Married,5916,3,13,1,0,1,3,1,0,0.10229885057471261,0.2916666666666667,0.75,2.2946850766029883,0.25,1.0,0.0,0.5,0.5
43,No,Non-Travel,Research & Development,7,3,4,4,1,Research Scientist,4,Divorced,2089,4,14,4,3,3,4,5,2,0.13929152704643372,0.2916666666666667,0.041666666666666664,1.5737732949008172,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.5
45,No,Non-Travel,Research & Development,2,2,1,2,4,Manager,4,Married,16792,9,23,4,1,1,3,20,11,0.14548237255836105,0.3333333333333333,0.0,7.0650732717786475,2.0,1.6666666666666667,0.38095238095238093,0.38095238095238093,0.047619047619047616
37,No,Travel_Rarely,Research & Development,21,3,2,4,1,Research Scientist,1,Married,3564,1,12,1,1,3,2,8,1,0.12094556677890016,0.25,0.6666666666666666,1.6877507198633548,4.0,4.0,0.7777777777777778,0.7777777777777778,0.3333333333333333
35,No,Travel_Frequently,Research & Development,2,3,2,3,2,Laboratory Technician,2,Single,4425,5,11,4,0,5,3,6,1,0.16573107344632762,0.25,0.041666666666666664,2.452010858903949,1.0,3.0,0.2857142857142857,0.2857142857142857,0.7142857142857143
42,No,Non-Travel,Research & Development,21,2,3,3,2,Manufacturing Director,3,Divorced,5265,2,16,2,1,5,3,5,0,0.08244824311490981,0.25,0.125,2.070326857951731,1.6666666666666667,5.0,0.5,0.3333333333333333,0.8333333333333334
38,No,Travel_Rarely,Research & Development,2,4,4,3,2,Manufacturing Director,3,Married,6553,9,14,2,0,3,3,1,0,0.07211658782237142,0.25,0.125,1.8562583530610317,0.1,1.0,0.0,0.0,1.5
38,No,Travel_Rarely,Research & Development,29,3,4,3,2,Manufacturing Director,4,Married,6261,3,18,1,1,3,1,7,1,0.13929084810733117,0.25,0.08333333333333333,2.0927068591376545,1.75,3.5,0.875,0.875,0.375
27,No,Travel_Frequently,Research & Development,1,1,3,2,2,Manufacturing Director,1,Married,4298,5,19,3,1,1,3,2,2,0.11489762680316425,0.25,0.041666666666666664,2.460057008766941,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
49,No,Non-Travel,Research & Development,18,4,4,3,2,Manufacturing Director,4,Divorced,6804,1,15,1,2,0,3,7,1,0.06607436801881242,0.25,0.5833333333333334,1.1403642308023365,3.5,3.5,0.875,0.875,0.0
34,No,Travel_Frequently,Research & Development,10,4,4,3,1,Research Scientist,3,Divorced,3815,1,17,4,1,4,4,5,2,0.1309069462647444,0.2916666666666667,0.625,1.9479195707448087,2.5,1.6666666666666667,0.5,0.0,0.6666666666666666
40,No,Travel_Rarely,Research & Development,19,2,3,3,2,Laboratory Technician,4,Married,2741,8,15,3,1,2,4,7,3,0.11664356074425385,0.3333333333333333,0.75,2.3232014813078967,0.7777777777777778,1.75,0.25,0.875,0.25
38,Yes,Travel_Rarely,Research & Development,29,1,2,3,2,Healthcare Representative,1,Married,6673,7,19,2,0,2,3,1,0,0.10369249213247408,0.25,0.625,1.6829331651018669,0.125,1.0,0.0,0.0,1.0
29,Yes,Travel_Rarely,Sales,27,3,2,3,3,Sales Executive,4,Married,7639,1,22,4,3,3,2,10,1,0.16294148448749826,0.3333333333333333,0.08333333333333333,7.288044780167441,5.0,5.0,0.36363636363636365,0.8181818181818182,0.2727272727272727
22,No,Travel_Rarely,Research & Development,5,3,4,4,1,Research Scientist,2,Divorced,2328,1,16,1,1,2,2,4,2,0.10484536082474223,0.2916666666666667,0.75,1.3721515687807824,2.0,1.3333333333333333,0.4,0.4,0.4
36,No,Travel_Frequently,Research & Development,18,1,2,3,1,Laboratory Technician,4,Single,2153,1,13,1,0,2,3,8,1,0.10422666047375759,0.2916666666666667,0.041666666666666664,2.0141507316635248,4.0,4.0,0.1111111111111111,0.7777777777777778,0.2222222222222222
