Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,salary_growth_rate,bonus_month_ratio,overtime_month_ratio,avg_bonus_pct,career_stagnation_index,promotion_velocity,role_stagnation_ratio,manager_stability_ratio,training_intensity,Cluster,Cluster_Name
32,No,Travel_Rarely,Research & Development,1,1,4,3,1,Research Scientist,1,Single,2956,1,13,4,0,2,3,1,0,0.0855581867388362,0.2916666666666667,0.125,2.5307085178112807,0.5,1.0,0.0,0.0,1.0,0,Disengaged Juniors
20,Yes,Travel_Frequently,Research & Development,6,3,4,2,1,Laboratory Technician,4,Single,2926,1,18,2,0,5,3,1,1,0.1794121667805878,0.2083333333333333,0.875,1.3186931901244336,0.5,0.5,0.0,0.0,2.5,1,Overworked Juniors
34,No,Travel_Rarely,Research & Development,6,4,1,3,2,Research Scientist,3,Single,4809,1,14,3,0,3,3,16,2,0.0631274693283426,0.25,0.125,1.7988090081992698,8.0,5.333333333333333,0.7647058823529411,0.5882352941176471,0.1764705882352941,0,Disengaged Juniors
37,No,Non-Travel,Research & Development,2,2,3,2,2,Healthcare Representative,4,Divorced,5163,5,14,4,1,2,4,1,0,0.1785260507456904,0.25,0.1666666666666666,1.4640203170902275,0.1666666666666666,1.0,0.0,0.0,1.0,0,Disengaged Juniors
59,No,Non-Travel,Human Resources,2,4,3,2,5,Manager,4,Married,18844,9,21,4,1,3,3,3,2,0.0707211844618976,0.3333333333333333,0.0833333333333333,5.026304057008477,0.3,1.0,0.5,0.5,0.75,2,Senior Stable
50,No,Travel_Frequently,Research & Development,1,3,1,3,5,Research Director,2,Married,18172,3,19,1,0,1,2,8,0,0.1174829407880256,0.2083333333333333,0.8333333333333334,1.7203819135231266,2.0,8.0,0.3333333333333333,0.7777777777777778,0.1111111111111111,2,Senior Stable
25,Yes,Travel_Rarely,Sales,5,3,3,2,2,Sales Executive,3,Single,5744,1,11,4,0,1,3,6,0,0.0633443593314763,0.2916666666666667,0.875,1.891692770786483,3.0,6.0,0.5714285714285714,0.4285714285714285,0.1428571428571428,1,Overworked Juniors
25,No,Travel_Rarely,Research & Development,7,1,4,2,1,Research Scientist,4,Married,2889,1,11,3,2,2,3,2,2,0.1031983385254412,0.2916666666666667,0.0833333333333333,1.604018453699552,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,Disengaged Juniors
22,No,Travel_Rarely,Research & Development,15,3,2,3,1,Laboratory Technician,4,Single,2871,1,15,3,0,5,3,0,0,0.1044270289097875,0.2916666666666667,0.0,2.23508075563857,0.0,0.0,0.0,0.0,5.0,0,Disengaged Juniors
51,No,Travel_Frequently,Research & Development,1,4,1,2,3,Healthcare Representative,1,Single,7484,3,20,3,0,1,2,13,12,0.1472234099412078,0.3333333333333333,0.0833333333333333,6.738041854781941,3.25,1.0,0.8571428571428571,0.5714285714285714,0.0714285714285714,4,Stagnant Mid-Seniors
34,Yes,Travel_Frequently,Research & Development,7,3,1,1,2,Laboratory Technician,3,Single,6074,1,24,4,0,3,3,9,0,0.1164191636483372,0.3333333333333333,0.8333333333333334,6.520691220807049,4.5,9.0,0.7,0.6,0.3,3,High Potential Fast Trackers
54,No,Non-Travel,Human Resources,26,3,4,4,4,Manager,4,Single,17328,2,12,3,0,3,3,5,4,0.059680863342567,0.25,0.7083333333333334,2.467546491154444,1.6666666666666667,1.0,0.5,0.6666666666666666,0.5,2,Senior Stable
24,No,Travel_Rarely,Research & Development,18,1,2,3,1,Laboratory Technician,3,Married,2774,0,12,3,1,2,3,5,1,0.0783994232155731,0.1666666666666666,0.0416666666666666,1.4237849631743753,5.0,2.5,0.5,0.3333333333333333,0.3333333333333333,0,Disengaged Juniors
34,No,Travel_Rarely,Research & Development,6,4,3,2,2,Research Scientist,2,Divorced,4505,6,15,3,1,3,3,1,0,0.0774006659267479,0.25,0.25,1.9382711347956476,0.1428571428571428,1.0,0.0,0.0,1.5,0,Disengaged Juniors
37,No,Travel_Rarely,Sales,3,3,3,3,3,Sales Executive,4,Single,7428,2,12,1,0,3,3,5,1,0.1706462035541194,0.2916666666666667,0.0833333333333333,1.3460332681355622,1.6666666666666667,2.5,0.5,0.5,0.5,0,Disengaged Juniors
34,No,Travel_Rarely,Research & Development,5,3,3,2,3,Manager,1,Single,11631,2,12,4,0,6,3,11,5,0.1677319233083999,0.2916666666666667,0.0833333333333333,2.6616784903143413,3.6666666666666665,1.8333333333333333,0.8333333333333334,0.6666666666666666,0.5,4,Stagnant Mid-Seniors
36,No,Travel_Frequently,Sales,11,2,2,3,3,Sales Executive,4,Married,9738,0,14,3,1,6,3,9,2,0.0506284658040665,0.25,0.0833333333333333,1.3692710007802085,9.0,3.0,0.7,0.8,0.6,0,Disengaged Juniors
36,No,Travel_Rarely,Research & Development,3,2,1,3,1,Laboratory Technician,4,Divorced,2835,5,22,1,1,2,3,1,0,0.0693227513227514,0.3333333333333333,0.125,4.931117177941421,0.1666666666666666,1.0,0.0,0.0,1.0,0,Disengaged Juniors
43,No,Travel_Frequently,Sales,26,2,3,3,4,Manager,4,Married,16959,1,12,4,2,3,4,25,4,0.0980264166519252,0.2916666666666667,0.625,1.254757993206392,12.5,5.0,0.4615384615384615,0.4615384615384615,0.1153846153846153,4,Stagnant Mid-Seniors
30,No,Travel_Frequently,Research & Development,23,3,1,1,1,Research Scientist,3,Divorced,2613,1,25,3,3,2,2,10,0,0.0865059318790661,0.3333333333333333,0.0,3.9480895321039946,5.0,10.0,0.6363636363636364,0.8181818181818182,0.1818181818181818,3,High Potential Fast Trackers
33,No,Non-Travel,Sales,22,2,3,3,2,Sales Executive,2,Married,6146,0,13,1,1,2,4,7,0,0.0524210868857794,0.2916666666666667,0.125,2.437783112955206,7.0,7.0,0.875,0.875,0.25,3,High Potential Fast Trackers
56,Yes,Travel_Rarely,Research & Development,14,4,2,3,1,Research Scientist,2,Married,4963,9,18,1,3,2,3,5,4,0.0621156558533144,0.2083333333333333,0.6666666666666666,1.6832976444700456,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1,Overworked Juniors
51,No,Travel_Rarely,Research & Development,6,3,1,3,5,Research Director,3,Single,19537,7,13,3,0,5,3,20,15,0.1394098377437683,0.3333333333333333,0.0,1.9651423784192008,2.5,1.25,0.8571428571428571,0.7142857142857143,0.238095238095238,4,Stagnant Mid-Seniors
31,Yes,Travel_Rarely,Sales,6,4,2,1,2,Sales Executive,3,Married,6172,4,18,2,0,3,2,7,7,0.1005832793259883,0.2916666666666667,0.7083333333333334,2.2638734625036,1.4,0.875,0.875,0.875,0.375,1,Overworked Juniors
26,No,Travel_Rarely,Research & Development,6,3,3,2,1,Research Scientist,2,Married,2368,1,19,3,0,3,2,5,4,0.1513555743243242,0.25,0.0833333333333333,1.5386878479151866,2.5,1.0,0.6666666666666666,0.5,0.5,0,Disengaged Juniors
58,Yes,Travel_Rarely,Research & Development,23,4,4,3,3,Healthcare Representative,4,Married,10312,1,12,4,1,3,2,40,15,0.1096499224204809,0.2916666666666667,0.0833333333333333,1.9716841977209585,20.0,2.5,0.2439024390243902,0.1463414634146341,0.073170731707317,4,Stagnant Mid-Seniors
19,Yes,Travel_Rarely,Sales,22,1,4,3,1,Sales Representative,3,Single,1675,1,19,4,0,2,2,0,0,0.1587223880597014,0.1666666666666666,0.6666666666666666,1.0602595233222525,0.0,0.0,0.0,0.0,2.0,1,Overworked Juniors
22,No,Travel_Rarely,Research & Development,2,1,3,3,1,Laboratory Technician,4,Married,2523,0,14,3,1,2,3,2,2,0.0515378517637733,0.25,0.0,1.3133653768757916,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,Disengaged Juniors
49,No,Travel_Rarely,Research & Development,20,4,3,3,2,Manufacturing Director,1,Married,6567,1,14,3,0,2,2,15,5,0.1194183036394092,0.2916666666666667,0.125,1.701638674849535,7.5,2.5,0.6875,0.6875,0.125,4,Stagnant Mid-Seniors
43,No,Travel_Frequently,Research & Development,28,3,2,4,1,Research Scientist,3,Single,4739,4,12,4,0,2,3,3,1,0.1628740240557079,0.2916666666666667,0.0833333333333333,2.263055300267516,0.6,1.5,0.5,0.5,0.5,0,Disengaged Juniors
50,No,Travel_Frequently,Sales,12,3,3,3,3,Sales Executive,4,Single,9208,4,11,4,0,3,3,2,2,0.1494493918331884,0.1666666666666666,0.0416666666666666,0.7631766209179759,0.4,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,2,Senior Stable
31,Yes,Travel_Rarely,Sales,20,3,2,1,2,Sales Executive,3,Married,4559,3,11,3,1,2,3,2,2,0.0900219346347883,0.3333333333333333,0.75,2.1733243716311037,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Overworked Juniors
41,No,Travel_Rarely,Sales,9,1,3,3,3,Sales Executive,3,Divorced,8189,3,13,3,1,2,3,9,0,0.1551447063133471,0.2916666666666667,0.75,1.864525668855056,2.25,9.0,0.7,0.7,0.2,3,High Potential Fast Trackers
26,No,Travel_Rarely,Human Resources,25,1,3,3,1,Human Resources,3,Married,2942,1,23,4,1,3,3,8,5,0.1664411964649898,0.3333333333333333,0.0416666666666666,4.33366229085179,4.0,1.3333333333333333,0.7777777777777778,0.7777777777777778,0.3333333333333333,0,Disengaged Juniors
36,No,Travel_Rarely,Research & Development,6,2,2,3,2,Manufacturing Director,2,Divorced,4941,6,20,4,2,0,3,3,0,0.1622748431491601,0.3333333333333333,0.1666666666666666,4.256763565500894,0.4285714285714285,3.0,0.5,0.25,0.0,0,Disengaged Juniors
51,Yes,Travel_Frequently,Research & Development,8,4,1,1,3,Manufacturing Director,4,Single,10650,2,15,4,0,2,3,4,0,0.1134197183098591,0.2916666666666667,0.0833333333333333,1.7341599460693538,1.3333333333333333,4.0,0.4,0.6,0.4,2,Senior Stable
39,No,Travel_Rarely,Sales,4,4,4,2,2,Sales Executive,3,Married,5902,4,14,3,1,1,4,15,5,0.1508827516096239,0.25,0.0833333333333333,1.36617187083694,3.0,2.5,0.6875,0.5625,0.0625,0,Disengaged Juniors
25,No,Travel_Rarely,Sales,28,3,1,2,2,Sales Executive,3,Married,8639,2,18,4,0,3,3,2,2,0.1108473202917005,0.25,0.0833333333333333,1.9839758804209189,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,Disengaged Juniors
30,No,Travel_Rarely,Human Resources,9,3,3,3,2,Human Resources,4,Married,6347,0,19,4,0,2,1,11,4,0.0705624704584842,0.2083333333333333,0.6666666666666666,2.119640399695005,11.0,2.2,0.75,0.5833333333333334,0.1666666666666666,1,Overworked Juniors
32,Yes,Travel_Rarely,Research & Development,9,3,1,3,1,Laboratory Technician,1,Single,4200,7,22,1,0,2,4,5,0,0.1241857142857142,0.3333333333333333,0.125,5.619777083521732,0.625,5.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
45,No,Travel_Rarely,Research & Development,29,3,3,3,1,Research Scientist,4,Single,3452,5,13,2,0,2,2,6,0,0.093470451911935,0.3333333333333333,0.0833333333333333,3.1163498209657488,1.0,6.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,0,Disengaged Juniors
38,No,Travel_Rarely,Research & Development,3,5,4,3,2,Research Scientist,3,Single,4317,3,20,2,0,2,3,3,2,0.0669492703266158,0.3333333333333333,0.8333333333333334,3.883396701817671,0.75,1.0,0.5,0.5,0.5,1,Overworked Juniors
30,No,Travel_Rarely,Research & Development,18,3,1,3,1,Research Scientist,3,Single,2632,1,14,3,0,4,2,5,0,0.1701481762917933,0.2916666666666667,0.0,1.617630666798667,2.5,5.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,Disengaged Juniors
32,No,Travel_Frequently,Sales,9,2,4,1,2,Sales Executive,4,Divorced,4668,0,17,4,3,2,4,8,0,0.1351178234790059,0.2916666666666667,0.0416666666666666,1.1830389397267014,8.0,8.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,3,High Potential Fast Trackers
30,No,Travel_Rarely,Research & Development,5,3,4,3,1,Research Scientist,1,Divorced,3204,5,14,4,1,3,3,3,2,0.0834987515605493,0.2083333333333333,0.0,1.3244430656114206,0.5,1.0,0.5,0.5,0.75,0,Disengaged Juniors
30,No,Travel_Rarely,Research & Development,2,1,2,2,1,Laboratory Technician,4,Single,2720,0,13,4,0,3,3,5,1,0.1692242647058823,0.25,0.0,1.5056477997586086,5.0,2.5,0.5,0.3333333333333333,0.5,0,Disengaged Juniors
41,No,Travel_Frequently,Research & Development,10,3,4,2,4,Manager,1,Divorced,17181,4,13,2,1,2,2,7,7,0.1003695943193062,0.125,0.0416666666666666,0.8588618950101099,1.4,0.875,0.75,0.875,0.25,2,Senior Stable
41,No,Travel_Rarely,Research & Development,9,4,3,3,1,Laboratory Technician,1,Married,2238,2,21,4,1,2,3,5,1,0.1174307417336907,0.3333333333333333,0.0833333333333333,4.915791095232771,1.6666666666666667,2.5,0.0,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
19,No,Travel_Rarely,Research & Development,3,1,2,3,1,Laboratory Technician,2,Single,1483,1,14,4,0,3,3,1,0,0.0532366824005394,0.25,0.0833333333333333,1.6878633371356315,0.5,1.0,0.0,0.0,1.5,0,Disengaged Juniors
40,No,Travel_Frequently,Research & Development,26,3,2,3,2,Research Scientist,2,Divorced,5605,1,11,1,1,2,3,20,2,0.0652827832292595,0.2083333333333333,0.1666666666666666,0.9914915256482356,10.0,6.666666666666667,0.3333333333333333,0.6190476190476191,0.0952380952380952,3,High Potential Fast Trackers
35,No,Travel_Rarely,Sales,1,5,3,3,3,Sales Executive,2,Married,7295,1,13,1,2,3,3,10,0,0.135920493488691,0.25,0.1666666666666666,2.082901956513304,5.0,10.0,0.7272727272727273,0.5454545454545454,0.2727272727272727,3,High Potential Fast Trackers
53,No,Travel_Rarely,Sales,6,2,2,3,2,Sales Representative,3,Married,2306,2,20,4,1,3,1,7,4,0.1793538594969645,0.3333333333333333,0.7916666666666666,4.748764566467755,2.333333333333333,1.4,0.875,0.625,0.375,1,Overworked Juniors
45,No,Travel_Rarely,Research & Development,9,3,2,3,2,Laboratory Technician,2,Divorced,2348,8,18,3,1,2,1,17,0,0.089037478705281,0.2916666666666667,0.125,2.1236909577665832,1.8888888888888888,17.0,0.5,0.8333333333333334,0.1111111111111111,3,High Potential Fast Trackers
32,No,Travel_Frequently,Sales,8,3,2,3,3,Sales Executive,4,Single,8998,1,14,4,0,2,3,9,3,0.0864603245165591,0.25,0.0416666666666666,1.0467551615348272,4.5,2.25,0.8,0.7,0.2,0,Disengaged Juniors
29,No,Non-Travel,Research & Development,1,1,4,3,2,Manufacturing Director,3,Married,4319,1,13,1,1,1,3,10,0,0.0627737902292197,0.3333333333333333,0.0833333333333333,3.3148391380171485,5.0,10.0,0.6363636363636364,0.8181818181818182,0.0909090909090909,3,High Potential Fast Trackers
51,No,Travel_Rarely,Research & Development,7,4,2,2,2,Manufacturing Director,3,Married,6132,2,17,3,0,2,3,1,0,0.091402478799739,0.3333333333333333,0.0,1.6164394577258925,0.3333333333333333,1.0,0.0,0.0,1.0,0,Disengaged Juniors
58,No,Travel_Rarely,Research & Development,9,3,2,2,1,Research Scientist,2,Married,3346,4,20,2,1,3,2,1,0,0.1337746563060371,0.3333333333333333,0.7083333333333334,6.433423997268638,0.2,1.0,0.0,0.0,1.5,1,Overworked Juniors
40,No,Travel_Rarely,Sales,4,4,3,2,3,Sales Executive,4,Married,10855,7,11,1,1,2,2,12,2,0.1530161216029479,0.25,0.0416666666666666,1.8308983918386992,1.5,4.0,0.8461538461538461,0.8461538461538461,0.1538461538461538,2,Senior Stable
34,No,Travel_Frequently,Sales,2,4,3,3,1,Sales Representative,3,Married,2231,6,18,4,1,3,3,4,1,0.0782877633348273,0.25,0.0416666666666666,1.2046314780116594,0.5714285714285714,2.0,0.6,0.4,0.6,0,Disengaged Juniors
22,No,Travel_Rarely,Research & Development,19,1,3,3,1,Research Scientist,4,Married,2323,1,24,1,2,6,3,2,2,0.0805811450710288,0.3333333333333333,0.125,6.181697939365274,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,0,Disengaged Juniors
27,No,Non-Travel,Research & Development,9,3,4,3,1,Research Scientist,2,Divorced,2024,6,18,4,1,1,1,2,2,0.1661660079051384,0.3333333333333333,0.0833333333333333,2.759380198385805,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
28,No,Travel_Rarely,Research & Development,21,3,3,3,1,Research Scientist,4,Married,2713,1,11,3,1,2,1,5,0,0.1748544047180243,0.2083333333333333,0.0833333333333333,0.9411955585379956,2.5,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,Disengaged Juniors
57,No,Travel_Rarely,Research & Development,24,2,3,4,3,Healthcare Representative,4,Divorced,9439,3,16,2,1,2,1,5,1,0.0857781544655154,0.25,0.75,1.3901879806964137,1.25,2.5,0.5,0.6666666666666666,0.3333333333333333,2,Senior Stable
27,No,Non-Travel,Research & Development,3,3,3,2,1,Research Scientist,3,Divorced,2566,1,15,4,1,2,2,1,0,0.1699181605611848,0.2916666666666667,0.75,1.6104784836083008,0.5,1.0,0.5,0.5,1.0,1,Overworked Juniors
50,No,Travel_Rarely,Research & Development,11,3,3,3,5,Manager,2,Single,19926,3,15,2,0,5,3,5,4,0.1581195423065341,0.2083333333333333,0.0833333333333333,0.8554922361956516,1.25,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,2,Senior Stable
41,No,Travel_Rarely,Research & Development,14,3,1,3,1,Research Scientist,3,Divorced,2451,4,12,1,1,2,3,9,1,0.0834557323541412,0.2916666666666667,0.125,2.555962802532336,1.8,4.5,0.8,0.8,0.2,0,Disengaged Juniors
30,No,Travel_Rarely,Sales,5,3,2,3,3,Sales Executive,4,Married,9419,2,12,3,1,2,3,10,7,0.1169996814948508,0.2083333333333333,0.1666666666666666,2.065302156656652,3.333333333333333,1.25,0.8181818181818182,0.3636363636363636,0.1818181818181818,4,Stagnant Mid-Seniors
38,No,Travel_Rarely,Sales,1,4,1,2,2,Sales Executive,4,Single,8686,4,22,3,0,2,4,8,0,0.1650782868984573,0.3333333333333333,0.125,5.149488356253563,1.6,8.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,3,High Potential Fast Trackers
32,No,Travel_Rarely,Research & Development,6,5,3,3,1,Research Scientist,3,Single,3038,3,20,1,0,2,3,5,1,0.1702271231073074,0.3333333333333333,0.0833333333333333,3.48083490693624,1.25,2.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,Disengaged Juniors
27,No,Travel_Rarely,Research & Development,17,3,3,3,1,Research Scientist,2,Married,3058,0,16,4,1,3,2,5,1,0.0657030739045127,0.2916666666666667,0.875,2.35935182770007,5.0,2.5,0.3333333333333333,0.1666666666666666,0.5,1,Overworked Juniors
19,Yes,Travel_Frequently,Sales,1,1,3,1,1,Sales Representative,1,Single,2325,0,21,1,0,5,4,0,0,0.1035655913978494,0.3333333333333333,0.125,7.144322334253597,0.0,0.0,0.0,0.0,5.0,0,Disengaged Juniors
36,No,Travel_Frequently,Research & Development,3,2,4,3,1,Laboratory Technician,2,Single,2088,4,12,3,0,3,2,8,7,0.1146791187739462,0.2916666666666667,0.25,1.4481064249188196,1.6,1.0,0.7777777777777778,0.2222222222222222,0.3333333333333333,0,Disengaged Juniors
30,No,Non-Travel,Research & Development,9,3,3,3,2,Laboratory Technician,1,Divorced,3072,1,11,3,2,4,3,12,6,0.1706249999999999,0.25,0.0833333333333333,1.6383830022075057,6.0,1.7142857142857142,0.6923076923076923,0.7692307692307693,0.3076923076923077,0,Disengaged Juniors
45,No,Travel_Rarely,Sales,4,2,3,3,2,Sales Executive,1,Divorced,5006,4,11,1,1,3,4,5,0,0.1064522572912504,0.25,0.6666666666666666,1.361809248614549,1.0,5.0,0.6666666666666666,0.5,0.5,1,Overworked Juniors
56,No,Travel_Rarely,Research & Development,8,3,3,3,1,Research Scientist,1,Divorced,4257,4,18,3,1,3,3,2,2,0.1026967347897581,0.25,0.625,2.220953227469644,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,Overworked Juniors
33,No,Travel_Rarely,Research & Development,2,3,3,3,1,Research Scientist,4,Single,2500,0,14,1,0,2,4,3,0,0.134376,0.2916666666666667,0.125,2.466270875144211,3.0,3.0,0.25,0.5,0.5,0,Disengaged Juniors
19,Yes,Travel_Rarely,Research & Development,2,3,2,2,1,Laboratory Technician,4,Single,1102,1,22,3,0,3,2,1,1,0.1406170598911071,0.3333333333333333,0.0416666666666666,5.376516733608596,0.5,0.5,0.0,0.0,1.5,0,Disengaged Juniors
46,No,Travel_Rarely,Sales,1,2,2,3,3,Sales Executive,1,Divorced,10453,1,25,3,3,2,3,24,15,0.1237424662776236,0.3333333333333333,0.0,6.960264244156966,12.0,1.5,0.52,0.28,0.08,4,Stagnant Mid-Seniors
38,No,Travel_Rarely,Research & Development,9,2,3,3,1,Laboratory Technician,4,Single,2288,1,12,3,0,3,3,2,2,0.0545104895104894,0.2083333333333333,0.0,1.2207349843748212,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0,Disengaged Juniors
31,No,Travel_Rarely,Research & Development,12,1,3,3,1,Research Scientist,4,Married,3929,8,23,3,1,0,3,4,0,0.0786485110715195,0.3333333333333333,0.7083333333333334,4.793411340167389,0.4444444444444444,4.0,0.4,0.4,0.0,1,Overworked Juniors
34,No,Travel_Rarely,Research & Development,27,2,4,3,1,Research Scientist,2,Single,2311,2,15,4,0,3,3,3,1,0.1770791864993509,0.2083333333333333,0.1666666666666666,2.0340185436533287,1.0,1.5,0.5,0.5,0.75,0,Disengaged Juniors
41,Yes,Travel_Rarely,Sales,20,2,2,3,1,Sales Representative,2,Single,3140,1,22,4,0,5,2,4,0,0.0892579617834394,0.3333333333333333,0.8333333333333334,5.71534141237365,2.0,4.0,0.6,0.4,1.0,1,Overworked Juniors
50,No,Travel_Rarely,Research & Development,1,3,3,2,1,Laboratory Technician,3,Married,3690,2,15,4,1,2,2,3,0,0.1563766937669376,0.25,0.125,1.5598182540956795,1.0,3.0,0.5,0.5,0.5,0,Disengaged Juniors
53,No,Travel_Rarely,Research & Development,13,2,4,4,2,Manufacturing Director,1,Divorced,4450,1,11,3,2,3,3,4,1,0.0984921348314606,0.3333333333333333,0.0,2.3121774637951806,2.0,2.0,0.4,0.6,0.6,0,Disengaged Juniors
33,No,Travel_Rarely,Research & Development,14,3,4,3,1,Research Scientist,2,Married,2756,1,13,4,1,5,3,8,1,0.0899673439767778,0.3333333333333333,0.2083333333333333,1.7530244764856175,4.0,4.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0,Disengaged Juniors
40,No,Travel_Rarely,Research & Development,4,1,4,3,5,Manager,3,Married,19033,1,14,2,1,2,3,20,9,0.0628839384227394,0.3333333333333333,0.0833333333333333,2.502220222486522,10.0,2.0,0.3809523809523809,0.4285714285714285,0.0952380952380952,4,Stagnant Mid-Seniors
55,No,Travel_Rarely,Research & Development,14,4,3,4,5,Research Director,2,Single,18722,8,11,4,0,3,3,24,2,0.1457029163550902,0.2083333333333333,0.0416666666666666,1.7447420346960136,2.6666666666666665,8.0,0.6,0.6,0.12,2,Senior Stable
34,No,Travel_Frequently,Research & Development,2,1,4,2,2,Manufacturing Director,3,Married,9547,1,17,3,0,2,2,10,1,0.1256499423902796,0.3333333333333333,0.125,1.8982460208619676,5.0,5.0,0.8181818181818182,0.8181818181818182,0.1818181818181818,0,Disengaged Juniors
51,No,Travel_Rarely,Research & Development,3,3,4,3,4,Healthcare Representative,2,Single,13734,3,18,3,0,6,3,7,1,0.1552322702781417,0.2916666666666667,0.125,2.147220775536557,1.75,3.5,0.875,0.0,0.75,2,Senior Stable
52,No,Travel_Rarely,Research & Development,1,4,3,2,5,Manager,3,Married,19999,0,14,1,1,5,3,33,11,0.053659182959148,0.2083333333333333,0.0833333333333333,0.8831594016512854,33.0,2.75,0.5294117647058824,0.2647058823529412,0.1470588235294117,4,Stagnant Mid-Seniors
